farci	ms	farci
farcie	fs	farci
farcies	fp	farci
farcis	mp	farci
fardé	ms	fardé
fardée	fs	fardé
fardées	fp	fardé
fardés	mp	fardé
farfelu	ms	farfelu
farfelue	fs	farfelu
farfelues	fp	farfelu
farfelus	mp	farfelu
farinacé	ms	farinacé
farinacée	fs	farinacé
farinacées	fp	farinacé
farinacés	mp	farinacé
farineuse	fs	farineux
farineuses	fp	farineux
fasciculé	ms	fasciculé
fasciculée	fs	fasciculé
fasciculées	fp	fasciculé
fasciculés	mp	fasciculé
fascinant	ms	fascinant
fascinante	fs	fascinant
fascinantes	fp	fascinant
fascinants	mp	fascinant
fascinateur	ms	fascinateur
fascinateurs	mp	fascinateur
fascinatrice	fs	fascinateur
fascinatrices	fp	fascinateur
fascisant	ms	fascisant
fascisante	fs	fascisant
fascisantes	fp	fascisant
fascisants	mp	fascisant
fascié	ms	fascié
fasciée	fs	fascié
fasciées	fp	fascié
fasciés	mp	fascié
fascé	ms	fascé
fascée	fs	fascé
fascées	fp	fascé
fascés	mp	fascé
fassi	ms	fassi
fassie	fs	fassi
fassies	fp	fassi
fassis	mp	fassi
fastidieuse	fs	fastidieux
fastidieuses	fp	fastidieux
fastigié	ms	fastigié
fastigiée	fs	fastigié
fastigiées	fp	fastigié
fastigiés	mp	fastigié
fastueuse	fs	fastueux
fastueuses	fp	fastueux
fat	ms	fat
fatal	ms	fatal
fatale	fs	fatal
fatales	fp	fatal
fatals	mp	fatal
fate	fs	fat
fates	fp	fat
fatigant	ms	fatigant
fatigante	fs	fatigant
fatigantes	fp	fatigant
fatigants	mp	fatigant
fatigué	ms	fatigué
fatiguée	fs	fatigué
fatiguées	fp	fatigué
fatigués	mp	fatigué
fats	mp	fat
faubourien	ms	faubourien
faubourienne	fs	faubourien
faubouriennes	fp	faubourien
faubouriens	mp	faubourien
fauché	ms	fauché
fauchée	fs	fauché
fauchées	fp	fauché
fauchés	mp	fauché
fausse	fs	faux
fausses	fp	faux
faustien	ms	faustien
faustienne	fs	faustien
faustiennes	fp	faustien
faustiens	mp	faustien
fautif	ms	fautif
fautifs	mp	fautif
fautive	fs	fautif
fautives	fp	fautif
favori	ms	favori
favoris	mp	favori
favorisant	ms	favorisant
favorisante	fs	favorisant
favorisantes	fp	favorisant
favorisants	mp	favorisant
favorite	fs	favori
favorites	fp	favori
façonnier	ms	façonnier
façonniers	mp	façonnier
façonnière	fs	façonnier
façonnières	fp	façonnier
faîtier	ms	faîtier
faîtiers	mp	faîtier
faîtière	fs	faîtier
faîtières	fp	faîtier
faïencier	ms	faïencier
faïenciers	mp	faïencier
faïencière	fs	faïencier
faïencières	fp	faïencier
faïencé	ms	faïencé
faïencée	fs	faïencé
faïencées	fp	faïencé
faïencés	mp	faïencé
feignant	ms	feignant
feignante	fs	feignant
feignantes	fp	feignant
feignants	mp	feignant
fellinien	ms	fellinien
fellinienne	fs	fellinien
felliniennes	fp	fellinien
felliniens	mp	fellinien
fendant	ms	fendant
fendante	fs	fendant
fendantes	fp	fendant
fendants	mp	fendant
fendillé	ms	fendillé
fendillée	fs	fendillé
fendillées	fp	fendillé
fendillés	mp	fendillé
fendu	ms	fendu
fendue	fs	fendu
fendues	fp	fendu
fendus	mp	fendu
fenestré	ms	fenestré
fenestrée	fs	fenestré
fenestrées	fp	fenestré
fenestrés	mp	fenestré
fenêtré	ms	fenêtré
fenêtrée	fs	fenêtré
fenêtrées	fp	fenêtré
fenêtrés	mp	fenêtré
fermant	ms	fermant
fermante	fs	fermant
fermantes	fp	fermant
fermants	mp	fermant
fermentant	ms	fermentant
fermentante	fs	fermentant
fermentantes	fp	fermentant
fermentants	mp	fermentant
fermentatif	ms	fermentatif
fermentatifs	mp	fermentatif
fermentative	fs	fermentatif
fermentatives	fp	fermentatif
fermenté	ms	fermenté
fermentée	fs	fermenté
fermentées	fp	fermenté
fermentés	mp	fermenté
fermier	ms	fermier
fermiers	mp	fermier
fermière	fs	fermier
fermières	fp	fermier
fermé	ms	fermé
fermée	fs	fermé
fermées	fp	fermé
fermés	mp	fermé
ferrant	ms	ferrant
ferrante	fs	ferrant
ferrantes	fp	ferrant
ferrants	mp	ferrant
ferreuse	fs	ferreux
ferreuses	fp	ferreux
ferrugineuse	fs	ferrugineux
ferrugineuses	fp	ferrugineux
ferré	ms	ferré
ferrée	fs	ferré
ferrées	fp	ferré
ferrés	mp	ferré
fertilisant	ms	fertilisant
fertilisante	fs	fertilisant
fertilisantes	fp	fertilisant
fertilisants	mp	fertilisant
fervent	ms	fervent
fervente	fs	fervent
ferventes	fp	fervent
fervents	mp	fervent
fessier	ms	fessier
fessiers	mp	fessier
fessière	fs	fessier
fessières	fp	fessier
fessu	ms	fessu
fessue	fs	fessu
fessues	fp	fessu
fessus	mp	fessu
festif	ms	festif
festifs	mp	festif
festival	ms	festival
festivale	fs	festival
festivales	fp	festival
festivalier	ms	festivalier
festivaliers	mp	festivalier
festivalière	fs	festivalier
festivalières	fp	festivalier
festivals	mp	festival
festive	fs	festif
festives	fp	festif
feuillard	ms	feuillard
feuilleté	ms	feuilleté
feuilletée	fs	feuilleté
feuilletées	fp	feuilleté
feuilletés	mp	feuilleté
feuillu	ms	feuillu
feuillue	fs	feuillu
feuillues	fp	feuillu
feuillus	mp	feuillu
feuillé	ms	feuillé
feuillée	fs	feuillé
feuillées	fp	feuillé
feuillés	mp	feuillé
feutrant	ms	feutrant
feutrante	fs	feutrant
feutrantes	fp	feutrant
feutrants	mp	feutrant
feutré	ms	feutré
feutrée	fs	feutré
feutrées	fp	feutré
feutrés	mp	feutré
fiancé	ms	fiancé
fiancée	fs	fiancé
fiancées	fp	fiancé
fiancés	mp	fiancé
fibreuse	fs	fibreux
fibreuses	fp	fibreux
fibrillé	ms	fibrillé
fibrillée	fs	fibrillé
fibrillées	fp	fibrillé
fibrillés	mp	fibrillé
fibrineuse	fs	fibrineux
fibrineuses	fp	fibrineux
fibromateuse	fs	fibromateux
fibromateuses	fp	fibromateux
ficelé	ms	ficelé
ficelée	fs	ficelé
ficelées	fp	ficelé
ficelés	mp	ficelé
fichant	ms	fichant
fichante	fs	fichant
fichantes	fp	fichant
fichants	mp	fichant
fichu	ms	fichu
fichue	fs	fichu
fichues	fp	fichu
fichus	mp	fichu
fictif	ms	fictif
fictifs	mp	fictif
fictive	fs	fictif
fictives	fp	fictif
fieffé	ms	fieffé
fieffée	fs	fieffé
fieffées	fp	fieffé
fieffés	mp	fieffé
fielleuse	fs	fielleux
fielleuses	fp	fielleux
fier	ms	fier
fiers	mp	fier
fignoleur	ms	fignoleur
fignoleurs	mp	fignoleur
fignoleuse	fs	fignoleur
fignoleuses	fp	fignoleur
figulin	ms	figulin
figuline	fs	figulin
figulines	fp	figulin
figulins	mp	figulin
figuratif	ms	figuratif
figuratifs	mp	figuratif
figurative	fs	figuratif
figuratives	fp	figuratif
figuré	ms	figuré
figurée	fs	figuré
figurées	fp	figuré
figurés	mp	figuré
figé	ms	figé
figée	fs	figé
figées	fp	figé
figés	mp	figé
filamenteuse	fs	filamenteux
filamenteuses	fp	filamenteux
filandier	ms	filandier
filandiers	mp	filandier
filandière	fs	filandier
filandières	fp	filandier
filandreuse	fs	filandreux
filandreuses	fp	filandreux
filant	ms	filant
filante	fs	filant
filantes	fp	filant
filants	mp	filant
fileté	ms	fileté
filetée	fs	fileté
filetées	fp	fileté
filetés	mp	fileté
fileur	ms	fileur
fileurs	mp	fileur
fileuse	fs	fileur
fileuses	fp	fileur
filial	ms	filial
filiale	fs	filial
filiales	fp	filial
filiaux	mp	filial
filiolé	ms	filiolé
filiolée	fs	filiolé
filiolées	fp	filiolé
filiolés	mp	filiolé
filonien	ms	filonien
filonienne	fs	filonien
filoniennes	fp	filonien
filoniens	mp	filonien
filtrant	ms	filtrant
filtrante	fs	filtrant
filtrantes	fp	filtrant
filtrants	mp	filtrant
filé	ms	filé
filée	fs	filé
filées	fp	filé
filés	mp	filé
fin	ms	fin
final	ms	final
finale	fs	final
finales	fp	final
finals	mp	final
financier	ms	financier
financiers	mp	financier
financière	fs	financier
financières	fp	financier
finasseur	ms	finasseur
finasseurs	mp	finasseur
finasseuse	fs	finasseur
finasseuses	fp	finasseur
finassier	ms	finassier
finassiers	mp	finassier
finassière	fs	finassier
finassières	fp	finassier
finaud	ms	finaud
finaude	fs	finaud
finaudes	fp	finaud
finauds	mp	finaud
finaux	mp	final
fine	fs	fin
fines	fp	fin
fini	ms	fini
finie	fs	fini
finies	fp	fini
finis	mp	fini
finissant	ms	finissant
finissante	fs	finissant
finissantes	fp	finissant
finissants	mp	finissant
finlandaise	fs	finlandais
finlandaises	fp	finlandais
finno-ougrien	ms	finno-ougrien
finno-ougrienne	fs	finno-ougrien
finno-ougriennes	fp	finno-ougrien
finno-ougriens	mp	finno-ougrien
finnoise	fs	finnois
finnoises	fp	finnois
fins	mp	fin
fiscal	ms	fiscal
fiscale	fs	fiscal
fiscales	fp	fiscal
fiscaux	mp	fiscal
fisco-financier	ms	fisco-financier
fisco-financiers	mp	fisco-financier
fisco-financière	fs	fisco-financier
fisco-financières	fp	fisco-financier
fistuleuse	fs	fistuleux
fistuleuses	fp	fistuleux
fixateur	ms	fixateur
fixateurs	mp	fixateur
fixatrice	fs	fixateur
fixatrices	fp	fixateur
fixé	ms	fixé
fixée	fs	fixé
fixées	fp	fixé
fixés	mp	fixé
fière	fs	fier
fières	fp	fier
fiérot	ms	fiérot
fiérote	fs	fiérot
fiérotes	fp	fiérot
fiérots	mp	fiérot
fiévreuse	fs	fiévreux
fiévreuses	fp	fiévreux
flacheuse	fs	flacheux
flacheuses	fp	flacheux
flagellateur	ms	flagellateur
flagellateurs	mp	flagellateur
flagellatrice	fs	flagellateur
flagellatrices	fp	flagellateur
flagellé	ms	flagellé
flagellée	fs	flagellé
flagellées	fp	flagellé
flagellés	mp	flagellé
flageolant	ms	flageolant
flageolante	fs	flageolant
flageolantes	fp	flageolant
flageolants	mp	flageolant
flagorneur	ms	flagorneur
flagorneurs	mp	flagorneur
flagorneuse	fs	flagorneur
flagorneuses	fp	flagorneur
flagrant	ms	flagrant
flagrante	fs	flagrant
flagrantes	fp	flagrant
flagrants	mp	flagrant
flaireur	ms	flaireur
flaireurs	mp	flaireur
flaireuse	fs	flaireur
flaireuses	fp	flaireur
flamand	ms	flamand
flamande	fs	flamand
flamandes	fp	flamand
flamands	mp	flamand
flambant	ms	flambant
flambante	fs	flambant
flambantes	fp	flambant
flambants	mp	flambant
flambeur	ms	flambeur
flambeurs	mp	flambeur
flambeuse	fs	flambeur
flambeuses	fp	flambeur
flamboyant	ms	flamboyant
flamboyante	fs	flamboyant
flamboyantes	fp	flamboyant
flamboyants	mp	flamboyant
flambé	ms	flambé
flambée	fs	flambé
flambées	fp	flambé
flambés	mp	flambé
flamingant	ms	flamingant
flamingante	fs	flamingant
flamingantes	fp	flamingant
flamingants	mp	flamingant
flammé	ms	flammé
flammée	fs	flammé
flammées	fp	flammé
flammés	mp	flammé
flandrin	ms	flandrin
flandrine	fs	flandrin
flandrines	fp	flandrin
flandrins	mp	flandrin
flanquant	ms	flanquant
flanquante	fs	flanquant
flanquantes	fp	flanquant
flanquants	mp	flanquant
flapi	ms	flapi
flapie	fs	flapi
flapies	fp	flapi
flapis	mp	flapi
flatteur	ms	flatteur
flatteurs	mp	flatteur
flatteuse	fs	flatteur
flatteuses	fp	flatteur
flatulent	ms	flatulent
flatulente	fs	flatulent
flatulentes	fp	flatulent
flatulents	mp	flatulent
flavescent	ms	flavescent
flavescente	fs	flavescent
flavescentes	fp	flavescent
flavescents	mp	flavescent
flemmard	ms	flemmard
flemmarde	fs	flemmard
flemmardes	fp	flemmard
flemmards	mp	flemmard
fleurdelisé	ms	fleurdelisé
fleurdelisée	fs	fleurdelisé
fleurdelisées	fp	fleurdelisé
fleurdelisés	mp	fleurdelisé
fleuri	ms	fleuri
fleurie	fs	fleuri
fleuries	fp	fleuri
fleuris	mp	fleuri
fleurissant	ms	fleurissant
fleurissante	fs	fleurissant
fleurissantes	fp	fleurissant
fleurissants	mp	fleurissant
fleuronné	ms	fleuronné
fleuronnée	fs	fleuronné
fleuronnées	fp	fleuronné
fleuronnés	mp	fleuronné
flexionnel	ms	flexionnel
flexionnelle	fs	flexionnel
flexionnelles	fp	flexionnel
flexionnels	mp	flexionnel
flirteur	ms	flirteur
flirteurs	mp	flirteur
flirteuse	fs	flirteur
flirteuses	fp	flirteur
floconneuse	fs	floconneux
floconneuses	fp	floconneux
floral	ms	floral
florale	fs	floral
florales	fp	floral
floraux	mp	floral
florentin	ms	florentin
florentine	fs	florentin
florentines	fp	florentin
florentins	mp	florentin
florissant	ms	florissant
florissante	fs	florissant
florissantes	fp	florissant
florissants	mp	florissant
flosculeuse	fs	flosculeux
flosculeuses	fp	flosculeux
flottant	ms	flottant
flottante	fs	flottant
flottantes	fp	flottant
flottants	mp	flottant
flottard	ms	flottard
flottarde	fs	flottard
flottardes	fp	flottard
flottards	mp	flottard
flotté	ms	flotté
flottée	fs	flotté
flottées	fp	flotté
flottés	mp	flotté
flou	ms	flou
floue	fs	flou
floues	fp	flou
flous	mp	flou
fluctuant	ms	fluctuant
fluctuante	fs	fluctuant
fluctuantes	fp	fluctuant
fluctuants	mp	fluctuant
fluent	ms	fluent
fluente	fs	fluent
fluentes	fp	fluent
fluents	mp	fluent
fluet	ms	fluet
fluets	mp	fluet
fluette	fs	fluet
fluettes	fp	fluet
fluidifiant	ms	fluidifiant
fluidifiante	fs	fluidifiant
fluidifiantes	fp	fluidifiant
fluidifiants	mp	fluidifiant
fluidifié	ms	fluidifié
fluidifiée	fs	fluidifié
fluidifiées	fp	fluidifié
fluidifiés	mp	fluidifié
fluorescent	ms	fluorescent
fluorescente	fs	fluorescent
fluorescentes	fp	fluorescent
fluorescents	mp	fluorescent
fluoré	ms	fluoré
fluorée	fs	fluoré
fluorées	fp	fluoré
fluorés	mp	fluoré
fluvial	ms	fluvial
fluviale	fs	fluvial
fluviales	fp	fluvial
fluviaux	mp	fluvial
fléchissant	ms	fléchissant
fléchissante	fs	fléchissant
fléchissantes	fp	fléchissant
fléchissants	mp	fléchissant
fléchisseur	ms	fléchisseur
fléchisseurs	mp	fléchisseur
fléchisseuse	fs	fléchisseur
fléchisseuses	fp	fléchisseur
fléché	ms	fléché
fléchée	fs	fléché
fléchées	fp	fléché
fléchés	mp	fléché
flémard	ms	flémard
flémarde	fs	flémard
flémardes	fp	flémard
flémards	mp	flémard
flétri	ms	flétri
flétrie	fs	flétri
flétries	fp	flétri
flétris	mp	flétri
flétrissant	ms	flétrissant
flétrissante	fs	flétrissant
flétrissantes	fp	flétrissant
flétrissants	mp	flétrissant
flûté	ms	flûté
flûtée	fs	flûté
flûtées	fp	flûté
flûtés	mp	flûté
focal	ms	focal
focale	fs	focal
focales	fp	focal
focaux	mp	focal
foetal	ms	foetal
foetale	fs	foetal
foetales	fp	foetal
foetaux	mp	foetal
fofolle	fs	foufou
fofolles	fp	foufou
foireuse	fs	foireux
foireuses	fp	foireux
foisonnant	ms	foisonnant
foisonnante	fs	foisonnant
foisonnantes	fp	foisonnant
foisonnants	mp	foisonnant
fol	ms	fol
fol	ms	fou
foliacé	ms	foliacé
foliacée	fs	foliacé
foliacées	fp	foliacé
foliacés	mp	foliacé
folichon	ms	folichon
folichonne	fs	folichon
folichonnes	fp	folichon
folichons	mp	folichon
folié	ms	folié
foliée	fs	folié
foliées	fp	folié
foliés	mp	folié
folle	fs	fou
folles	fp	fou
follet	ms	follet
follets	mp	follet
follette	fs	follet
follettes	fp	follet
folâtrant	ms	folâtrant
folâtrante	fs	folâtrant
folâtrantes	fp	folâtrant
folâtrants	mp	folâtrant
fonceur	ms	fonceur
fonceurs	mp	fonceur
fonceuse	fs	fonceur
fonceuses	fp	fonceur
foncier	ms	foncier
fonciers	mp	foncier
foncière	fs	foncier
foncières	fp	foncier
fonctionnel	ms	fonctionnel
fonctionnelle	fs	fonctionnel
fonctionnelles	fp	fonctionnel
fonctionnels	mp	fonctionnel
foncé	ms	foncé
foncée	fs	foncé
foncées	fp	foncé
foncés	mp	foncé
fondamental	ms	fondamental
fondamentale	fs	fondamental
fondamentales	fp	fondamental
fondamentaux	mp	fondamental
fondant	ms	fondant
fondante	fs	fondant
fondantes	fp	fondant
fondants	mp	fondant
fondateur	ms	fondateur
fondateurs	mp	fondateur
fondatrice	fs	fondateur
fondatrices	fp	fondateur
fondu	ms	fondu
fondue	fs	fondu
fondues	fp	fondu
fondus	mp	fondu
fondé	ms	fondé
fondée	fs	fondé
fondées	fp	fondé
fondés	mp	fondé
fongueuse	fs	fongueux
fongueuses	fp	fongueux
forain	ms	forain
foraine	fs	forain
foraines	fp	forain
forains	mp	forain
foraminé	ms	foraminé
foraminée	fs	foraminé
foraminées	fp	foraminé
foraminés	mp	foraminé
forcené	ms	forcené
forcenée	fs	forcené
forcenées	fp	forcené
forcenés	mp	forcené
forclose	fs	forclos
forcloses	fp	forclos
forestier	ms	forestier
forestiers	mp	forestier
forestière	fs	forestier
forestières	fp	forestier
forfait	ms	forfait
forfaite	fs	forfait
forfaites	fp	forfait
forfaits	mp	forfait
forgé	ms	forgé
forgée	fs	forgé
forgées	fp	forgé
forgés	mp	forgé
formalisé	ms	formalisé
formalisée	fs	formalisé
formalisées	fp	formalisé
formalisés	mp	formalisé
formateur	ms	formateur
formateurs	mp	formateur
formatif	ms	formatif
formatifs	mp	formatif
formative	fs	formatif
formatives	fp	formatif
formatrice	fs	formateur
formatrices	fp	formateur
formaté	ms	formaté
formatée	fs	formaté
formatées	fp	formaté
formatés	mp	formaté
formel	ms	formel
formelle	fs	formel
formelles	fp	formel
formels	mp	formel
formicant	ms	formicant
formicante	fs	formicant
formicantes	fp	formicant
formicants	mp	formicant
formosan	ms	formosan
formosane	fs	formosan
formosanes	fp	formosan
formosans	mp	formosan
formé	ms	formé
formée	fs	formé
formées	fp	formé
formés	mp	formé
fort	ms	fort
forte	fs	fort
fortes	fp	fort
fortifiant	ms	fortifiant
fortifiante	fs	fortifiant
fortifiantes	fp	fortifiant
fortifiants	mp	fortifiant
fortrait	ms	fortrait
fortraite	fs	fortrait
fortraites	fp	fortrait
fortraits	mp	fortrait
forts	mp	fort
fortuit	ms	fortuit
fortuite	fs	fortuit
fortuites	fp	fortuit
fortuits	mp	fortuit
fortuné	ms	fortuné
fortunée	fs	fortuné
fortunées	fp	fortuné
fortunés	mp	fortuné
fossilisé	ms	fossilisé
fossilisée	fs	fossilisé
fossilisées	fp	fossilisé
fossilisés	mp	fossilisé
fou	ms	fou
foudroyant	ms	foudroyant
foudroyante	fs	foudroyant
foudroyantes	fp	foudroyant
foudroyants	mp	foudroyant
fouettard	ms	fouettard
fouetté	ms	fouetté
fouettée	fs	fouetté
fouettées	fp	fouetté
fouettés	mp	fouetté
foufou	ms	foufou
foufous	mp	foufou
fougueuse	fs	fougueux
fougueuses	fp	fougueux
fouillé	ms	fouillé
fouillée	fs	fouillé
fouillées	fp	fouillé
fouillés	mp	fouillé
fouinard	ms	fouinard
fouinarde	fs	fouinard
fouinardes	fp	fouinard
fouinards	mp	fouinard
fouineur	ms	fouineur
fouineurs	mp	fouineur
fouineuse	fs	fouineur
fouineuses	fp	fouineur
fouisseur	ms	fouisseur
fouisseurs	mp	fouisseur
fouisseuse	fs	fouisseur
fouisseuses	fp	fouisseur
foulant	ms	foulant
foulante	fs	foulant
foulantes	fp	foulant
foulants	mp	foulant
fourbu	ms	fourbu
fourbue	fs	fourbu
fourbues	fp	fourbu
fourbus	mp	fourbu
fourcheté	ms	fourcheté
fourchetée	fs	fourcheté
fourchetées	fp	fourcheté
fourchetés	mp	fourcheté
fourchu	ms	fourchu
fourchue	fs	fourchu
fourchues	fp	fourchu
fourchus	mp	fourchu
fourmillant	ms	fourmillant
fourmillante	fs	fourmillant
fourmillantes	fp	fourmillant
fourmillants	mp	fourmillant
fourni	ms	fourni
fournie	fs	fourni
fournies	fp	fourni
fournis	mp	fourni
fourrager	ms	fourrager
fourragers	mp	fourrager
fourragère	fs	fourrager
fourragères	fp	fourrager
fourré	ms	fourré
fourrée	fs	fourré
fourrées	fp	fourré
fourrés	mp	fourré
fous	mp	fou
foutral	ms	foutral
foutrale	fs	foutral
foutrales	fp	foutral
foutrals	mp	foutral
foutu	ms	foutu
foutue	fs	foutu
foutues	fp	foutu
foutus	mp	foutu
foxé	ms	foxé
foxée	fs	foxé
foxées	fp	foxé
foxés	mp	foxé
fracassant	ms	fracassant
fracassante	fs	fracassant
fracassantes	fp	fracassant
fracassants	mp	fracassant
fractal	ms	fractal
fractale	fs	fractal
fractales	fp	fractal
fractals	mp	fractal
fractionnel	ms	fractionnel
fractionnelle	fs	fractionnel
fractionnelles	fp	fractionnel
fractionnels	mp	fractionnel
fractionné	ms	fractionné
fractionnée	fs	fractionné
fractionnées	fp	fractionné
fractionnés	mp	fractionné
fragilisant	ms	fragilisant
fragilisante	fs	fragilisant
fragilisantes	fp	fragilisant
fragilisants	mp	fragilisant
fraisier	ms	fraisier
fraisiers	mp	fraisier
fraisière	fs	fraisier
fraisières	fp	fraisier
framboisé	ms	framboisé
framboisée	fs	framboisé
framboisées	fp	framboisé
framboisés	mp	framboisé
franc	ms	franc
franc-comtoise	fs	franc-comtois
franc-comtoises	fp	franc-comtois
franc-maçon	ms	franc-maçon
franc-maçonne	fs	franc-maçon
franc-maçonnes	fp	franc-maçon
franche	fs	franc
franches	fp	franc
franchisé	ms	franchisé
franchisée	fs	franchisé
franchisées	fp	franchisé
franchisés	mp	franchisé
franchouillard	ms	franchouillard
franchouillarde	fs	franchouillard
franchouillardes	fp	franchouillard
franchouillards	mp	franchouillard
francien	ms	francien
francienne	fs	francien
franciennes	fp	francien
franciens	mp	francien
francisant	ms	francisant
francisante	fs	francisant
francisantes	fp	francisant
francisants	mp	francisant
franciscain	ms	franciscain
franciscaine	fs	franciscain
franciscaines	fp	franciscain
franciscains	mp	franciscain
franco-américain	ms	franco-américain
franco-américaine	fs	franco-américain
franco-américaines	fp	franco-américain
franco-américains	mp	franco-américain
francs	mp	franc
francs-maçons	mp	franc-maçon
frangeant	ms	frangeant
frangeante	fs	frangeant
frangeantes	fp	frangeant
frangeants	mp	frangeant
franglaise	fs	franglais
franglaises	fp	franglais
franque	fs	franc
franques	fp	franc
française	fs	français
françaises	fp	français
frappant	ms	frappant
frappante	fs	frappant
frappantes	fp	frappant
frappants	mp	frappant
frappeur	ms	frappeur
frappeurs	mp	frappeur
frappeuse	fs	frappeur
frappeuses	fp	frappeur
frappé	ms	frappé
frappée	fs	frappé
frappées	fp	frappé
frappés	mp	frappé
fraternel	ms	fraternel
fraternelle	fs	fraternel
fraternelles	fp	fraternel
fraternels	mp	fraternel
fraudeur	ms	fraudeur
fraudeurs	mp	fraudeur
fraudeuse	fs	fraudeur
fraudeuses	fp	fraudeur
frauduleuse	fs	frauduleux
frauduleuses	fp	frauduleux
fraîche	fs	frais
fraîches	fp	frais
frelaté	ms	frelaté
frelatée	fs	frelaté
frelatées	fp	frelaté
frelatés	mp	frelaté
fretté	ms	fretté
frettée	fs	fretté
frettées	fp	fretté
frettés	mp	fretté
freudien	ms	freudien
freudienne	fs	freudien
freudiennes	fp	freudien
freudiens	mp	freudien
friand	ms	friand
friande	fs	friand
friandes	fp	friand
friands	mp	friand
fricatif	ms	fricatif
fricatifs	mp	fricatif
fricative	fs	fricatif
fricatives	fp	fricatif
fricoteur	ms	fricoteur
fricoteurs	mp	fricoteur
fricoteuse	fs	fricoteur
fricoteuses	fp	fricoteur
frictionnel	ms	frictionnel
frictionnelle	fs	frictionnel
frictionnelles	fp	frictionnel
frictionnels	mp	frictionnel
frigorifié	ms	frigorifié
frigorifiée	fs	frigorifié
frigorifiées	fp	frigorifié
frigorifiés	mp	frigorifié
frileuse	fs	frileux
frileuses	fp	frileux
frimeur	ms	frimeur
frimeurs	mp	frimeur
frimeuse	fs	frimeur
frimeuses	fp	frimeur
fringant	ms	fringant
fringante	fs	fringant
fringantes	fp	fringant
fringants	mp	fringant
fringué	ms	fringué
fringuée	fs	fringué
fringuées	fp	fringué
fringués	mp	fringué
fripon	ms	fripon
friponne	fs	fripon
friponnes	fp	fripon
fripons	mp	fripon
friqué	ms	friqué
friquée	fs	friqué
friquées	fp	friqué
friqués	mp	friqué
frisant	ms	frisant
frisante	fs	frisant
frisantes	fp	frisant
frisants	mp	frisant
frison	ms	frison
frisonne	fs	frison
frisonnes	fp	frison
frisons	mp	frison
frisottant	ms	frisottant
frisottante	fs	frisottant
frisottantes	fp	frisottant
frisottants	mp	frisottant
frisotté	ms	frisotté
frisottée	fs	frisotté
frisottées	fp	frisotté
frisottés	mp	frisotté
frisquet	ms	frisquet
frisquets	mp	frisquet
frisquette	fs	frisquet
frisquettes	fp	frisquet
frissonnant	ms	frissonnant
frissonnante	fs	frissonnant
frissonnantes	fp	frissonnant
frissonnants	mp	frissonnant
frisé	ms	frisé
frisée	fs	frisé
frisées	fp	frisé
frisés	mp	frisé
frit	ms	frit
frite	fs	frit
frites	fp	frit
frits	mp	frit
froid	ms	froid
froide	fs	froid
froides	fp	froid
froids	mp	froid
froissant	ms	froissant
froissante	fs	froissant
froissantes	fp	froissant
froissants	mp	froissant
fromager	ms	fromager
fromagers	mp	fromager
fromagère	fs	fromager
fromagères	fp	fromager
fromental	ms	fromental
fromentale	fs	fromental
fromentales	fp	fromental
fromentals	mp	fromental
froncé	ms	froncé
froncée	fs	froncé
froncées	fp	froncé
froncés	mp	froncé
frondeur	ms	frondeur
frondeurs	mp	frondeur
frondeuse	fs	frondeur
frondeuses	fp	frondeur
frontal	ms	frontal
frontale	fs	frontal
frontales	fp	frontal
frontalier	ms	frontalier
frontaliers	mp	frontalier
frontalière	fs	frontalier
frontalières	fp	frontalier
frontaux	mp	frontal
fronto-temporal	ms	fronto-temporal
fronto-temporale	fs	fronto-temporal
fronto-temporales	fp	fronto-temporal
fronto-temporaux	mp	fronto-temporal
frottant	ms	frottant
frottante	fs	frottant
frottantes	fp	frottant
frottants	mp	frottant
froudroyant	ms	froudroyant
froudroyante	fs	froudroyant
froudroyantes	fp	froudroyant
froudroyants	mp	froudroyant
froufroutant	ms	froufroutant
froufroutante	fs	froufroutant
froufroutantes	fp	froufroutant
froufroutants	mp	froufroutant
froussard	ms	froussard
froussarde	fs	froussard
froussardes	fp	froussard
froussards	mp	froussard
fructueuse	fs	fructueux
fructueuses	fp	fructueux
frugal	ms	frugal
frugale	fs	frugal
frugales	fp	frugal
frugaux	mp	frugal
fruitier	ms	fruitier
fruitiers	mp	fruitier
fruitière	fs	fruitier
fruitières	fp	fruitier
fruité	ms	fruité
fruitée	fs	fruité
fruitées	fp	fruité
fruités	mp	fruité
frumentacé	ms	frumentacé
frumentacée	fs	frumentacé
frumentacées	fp	frumentacé
frumentacés	mp	frumentacé
frustrant	ms	frustrant
frustrante	fs	frustrant
frustrantes	fp	frustrant
frustrants	mp	frustrant
frustré	ms	frustré
frustrée	fs	frustré
frustrées	fp	frustré
frustrés	mp	frustré
frutescent	ms	frutescent
frutescente	fs	frutescent
frutescentes	fp	frutescent
frutescents	mp	frutescent
frère	ms	frère
frères	mp	frère
frémissant	ms	frémissant
frémissante	fs	frémissant
frémissantes	fp	frémissant
frémissants	mp	frémissant
frénateur	ms	frénateur
frénateurs	mp	frénateur
frénatrice	fs	frénateur
frénatrices	fp	frénateur
fréquent	ms	fréquent
fréquentatif	ms	fréquentatif
fréquentatifs	mp	fréquentatif
fréquentative	fs	fréquentatif
fréquentatives	fp	fréquentatif
fréquente	fs	fréquent
fréquentes	fp	fréquent
fréquentiel	ms	fréquentiel
fréquentielle	fs	fréquentiel
