hémoglobinémie	f	s	0
hémoglobinémies	f	p	0
hémogramme	m	s	0
hémogrammes	m	p	0
hémogénie	f	s	0
hémogénies	f	p	0
hémolyse	f	s	0
hémolyses	f	p	0
hémolysine	f	s	0
hémolysines	f	p	0
hémopathie	f	s	0
hémopathies	f	p	0
hémophilie	f	s	0
hémophilies	f	p	0
hémoptysie	f	s	0
hémoptysies	f	p	0
hémorragie	f	s	0
hémorragies	f	p	0
hémorroïde	f	s	0
hémorroïdes	f	p	0
hémostase	f	s	0
hémostases	f	p	0
hémostatique	m	s	1
hémostatiques	m	p	1
héméralopie	f	s	0
héméralopies	f	p	0
hémérocalle	f	s	0
hémérocalles	f	p	0
héparine	f	s	0
héparines	f	p	0
héparinisation	f	s	0
héparinisations	f	p	0
hépatalgie	f	s	0
hépatalgies	f	p	0
hépatectomie	f	s	0
hépatectomies	f	p	0
hépatisation	f	s	0
hépatisations	f	p	0
hépatisme	m	s	0
hépatismes	m	p	0
hépatite	f	s	0
hépatites	f	p	0
hépato-gastro-entérologue	m	s	0
hépato-gastro-entérologues	m	p	0
hépatocèle	f	s	0
hépatocèles	f	p	0
hépatologie	f	s	0
hépatologies	f	p	0
hépatomégalie	f	s	0
hépatomégalies	f	p	0
hépatonéphrite	f	s	0
hépatonéphrites	f	p	0
hépatopathie	f	s	0
hépatopathies	f	p	0
hépatotomie	f	s	0
hépatotomies	f	p	0
hépatotoxicité	f	s	0
hépatotoxicités	f	p	0
hépatotoxémie	f	s	0
hépatotoxémies	f	p	0
héraldique	f	s	1
héraldiques	f	p	1
héraut	m	s	0
hérauts	m	p	0
hérissement	m	s	0
hérissements	m	p	0
hérisson	m	s	0
hérissonnage	m	s	0
hérissonnages	m	p	0
hérissonne	f	s	0
hérissonnes	f	p	0
hérissons	m	p	0
héritage	m	s	0
héritages	m	p	0
héritier	m	s	1
héritiers	m	p	1
héritière	f	s	1
héritières	f	p	1
héron	m	s	0
héronneau	m	s	0
héronneaux	m	p	0
héronnière	f	s	1
héronnières	f	p	1
hérons	m	p	0
héroïcité	f	s	0
héroïcités	f	p	0
héroïde	f	s	0
héroïdes	f	p	0
héroïne	f	s	0
héroïnes	f	p	0
héroïsation	f	s	0
héroïsations	f	p	0
héroïsme	m	s	0
héroïsmes	m	p	0
hérédité	f	s	0
hérédités	f	p	0
hérésie	f	s	0
hérésies	f	p	0
hésitant	m	s	1
hésitante	f	s	1
hésitantes	f	p	1
hésitants	m	p	1
hésitation	f	s	0
hésitations	f	p	0
hésychasme	m	s	0
hésychasmes	m	p	0
hétairie	f	s	0
hétairies	f	p	0
hétaïre	f	s	0
hétaïres	f	p	0
hétérie	f	s	0
hétéries	f	p	0
hétérochromosome	m	s	0
hétérochromosomes	m	p	0
hétérodoxie	f	s	0
hétérodoxies	f	p	0
hétérodyne	f	s	1
hétérodynes	f	p	1
hétérogamie	f	s	0
hétérogamies	f	p	0
hétérogreffe	f	s	0
hétérogreffes	f	p	0
hétérogénie	f	s	0
hétérogénies	f	p	0
hétérogénéité	f	s	0
hétérogénéités	f	p	0
hétéromorphie	f	s	0
hétéromorphies	f	p	0
hétéromorphisme	m	s	0
hétéromorphismes	m	p	0
hétéroscédasticité	f	s	0
hétéroscédasticités	f	p	0
hétérosexualité	f	s	0
hétérosexualités	f	p	0
hétérosexuel	m	s	1
hétérosexuelle	f	s	1
hétérosexuelles	f	p	1
hétérosexuels	m	p	1
hétéroside	m	s	0
hétérosides	m	p	0
hétérotrophe	m	s	1
hétérotrophes	m	p	1
hévéa	m	s	0
hévéas	m	p	0
hêtraie	f	s	0
hêtraies	f	p	0
hêtre	m	s	0
hêtres	m	p	0
hôlement	m	s	0
hôlements	m	p	0
hôpital	m	s	0
hôpitaux	m	p	0
hôte	m	s	0
hôtel	m	s	0
hôtel de ville	m	s	0
hôtel-dieu	m	s	0
hôtelier	m	s	1
hôteliers	m	p	1
hôtelière	f	s	1
hôtelières	f	p	1
hôtellerie	f	s	0
hôtelleries	f	p	0
hôtels	m	p	0
hôtels de ville	m	p	0
hôtels-dieu	m	p	0
hôtes	m	p	0
hôtesse	f	s	0
hôtesses	f	p	0
iambe	m	s	0
iambes	m	p	0
ibadisme	m	s	0
ibadismes	m	p	0
ibéride	f	s	0
ibérides	f	p	0
ibérisation	f	s	0
ibérisations	f	p	0
icaque	f	s	0
icaques	f	p	0
icaquier	m	s	0
icaquiers	m	p	0
icarien	m	s	1
icarienne	f	s	1
icariennes	f	p	1
icariens	m	p	1
ice-boat	m	s	0
ice-boats	m	p	0
iceberg	m	s	0
icebergs	m	p	0
icefield	m	s	0
icefields	m	p	0
ichneumon	m	s	0
ichneumons	m	p	0
ichnologie	f	s	0
ichnologies	f	p	0
ichor	m	s	0
ichors	m	p	0
ichtyocolle	f	s	0
ichtyocolles	f	p	0
ichtyol	m	s	0
ichtyologie	f	s	0
ichtyologies	f	p	0
ichtyols	m	p	0
ichtyophagie	f	s	0
ichtyophagies	f	p	0
ichtyosaure	m	s	0
ichtyosaures	m	p	0
ichtyose	f	s	0
ichtyoses	f	p	0
icoglan	m	s	0
icoglans	m	p	0
iconisation	f	s	0
iconisations	f	p	0
iconoclasme	m	s	0
iconoclasmes	m	p	0
iconoclastie	f	s	0
iconoclasties	f	p	0
iconographie	f	s	0
iconographies	f	p	0
iconogène	m	s	0
iconogènes	m	p	0
iconologie	f	s	0
iconologies	f	p	0
iconolâtrie	f	s	0
iconolâtries	f	p	0
iconomètre	m	s	0
iconomètres	m	p	0
iconoscope	m	s	0
iconoscopes	m	p	0
iconostase	f	s	0
iconostases	f	p	0
iconothèque	f	s	0
iconothèques	f	p	0
ictère	m	s	0
ictères	m	p	0
icône	f	s	0
icônes	f	p	0
ide	m	s	0
identifiant	m	s	1
identifiants	m	p	1
identification	f	s	0
identifications	f	p	0
identique	m	s	1
identiques	m	p	1
identité	f	s	0
identités	f	p	0
ides	m	p	0
idiolecte	m	s	0
idiolectes	m	p	0
idiome	m	s	0
idiomes	m	p	0
idiopathie	f	s	0
idiopathies	f	p	0
idiosyncrasie	f	s	0
idiosyncrasies	f	p	0
idiot	m	s	1
idiote	f	s	1
idiotes	f	p	1
idiotie	f	s	0
idioties	f	p	0
idiotification	f	s	0
idiotifications	f	p	0
idiotisation	f	s	0
idiotisations	f	p	0
idiotisme	m	s	0
idiotismes	m	p	0
idiots	m	p	1
idole	f	s	0
idoles	f	p	0
idolâtrerie	f	s	0
idolâtreries	f	p	0
idolâtrie	f	s	0
idolâtries	f	p	0
idylle	f	s	0
idylles	f	p	0
idéal	m	s	1
idéalisation	f	s	0
idéalisations	f	p	0
idéalisme	m	s	0
idéalismes	m	p	0
idéalité	f	s	0
idéalités	f	p	0
idéation	f	s	0
idéations	f	p	0
idéaux	m	p	1
idée	f	s	0
idées	f	p	0
idéogramme	m	s	0
idéogrammes	m	p	0
idéographie	f	s	0
idéographies	f	p	0
idéologie	f	s	0
idéologies	f	p	0
idéologisation	f	s	0
idéologisations	f	p	0
if	m	s	0
ifs	m	p	0
igame	m	s	0
igames	m	p	0
igloo	m	s	0
igloos	m	p	0
igname	f	s	0
ignames	f	p	0
ignifugation	f	s	0
ignifugations	f	p	0
ignifuge	m	s	1
ignifugeant	m	s	1
ignifugeants	m	p	1
ignifuges	m	p	1
ignipuncture	f	s	0
ignipunctures	f	p	0
ignition	f	s	0
ignitions	f	p	0
ignitron	m	s	0
ignitrons	m	p	0
ignominie	f	s	0
ignominies	f	p	0
ignorance	f	s	0
ignorances	f	p	0
ignorant	m	s	1
ignorante	f	s	1
ignorantes	f	p	1
ignorantin	m	s	1
ignorantins	m	p	0
ignorants	m	p	1
iguane	m	s	0
iguanes	m	p	0
iguanodon	m	s	0
iguanodons	m	p	0
igue	f	s	0
igues	f	p	0
ijaw	m	s	1
ijaws	m	p	1
ilang	m	s	0
ilang-ilang	m	s	0
ilang-ilangs	m	p	0
ilangs	m	p	0
iles	m	p	0
ilion	m	s	0
ilions	m	p	0
illettrisme	m	s	0
illettrismes	m	p	0
illettré	m	s	1
illettrée	f	s	1
illettrées	f	p	1
illettrés	m	p	1
illimitation	f	s	0
illimitations	f	p	0
illisibilité	f	s	0
illisibilités	f	p	0
illite	f	s	0
illites	f	p	0
illogisme	m	s	0
illogismes	m	p	0
illumination	f	s	0
illuminations	f	p	0
illuminisme	m	s	0
illuminismes	m	p	0
illusion	f	s	0
illusionnement	m	s	0
illusionnements	m	p	0
illusionnisme	m	s	0
illusionnismes	m	p	0
illusions	f	p	0
illustrateur	m	s	0
illustrateurs	m	p	0
illustration	f	s	0
illustrations	f	p	0
illustratrice	f	s	0
illustratrices	f	p	0
illustré	m	s	1
illustrés	m	p	1
illutation	f	s	0
illutations	f	p	0
illégalité	f	s	0
illégalités	f	p	0
illégitimité	f	s	0
illégitimités	f	p	0
iléite	f	s	0
iléites	f	p	0
iléon	m	s	0
iléons	m	p	0
image	f	s	0
imagerie	f	s	0
imageries	f	p	0
images	f	p	0
imagier	m	s	1
imagiers	m	p	1
imaginatif	m	s	1
imaginatifs	m	p	1
imagination	f	s	0
imaginations	f	p	0
imaginative	f	s	1
imaginatives	f	p	1
imagière	f	s	1
imagières	f	p	1
imam	m	s	0
imamat	m	s	0
imamats	m	p	0
imams	m	p	0
iman	m	s	0
imanat	m	s	0
imanats	m	p	0
imans	m	p	0
imbibition	f	s	0
imbibitions	f	p	0
imbrication	f	s	0
imbrications	f	p	0
imbriquement	m	s	0
imbriquements	m	p	0
imbroglio	m	s	0
imbroglios	m	p	0
imbrûlé	m	s	1
imbrûlés	m	p	1
imbécillité	f	s	0
imbécillités	f	p	0
imide	m	s	0
imides	m	p	0
imipramine	f	s	0
imipramines	f	p	0
imitateur	m	s	1
imitateurs	m	p	1
imitation	f	s	0
imitations	f	p	0
imitatrice	f	s	1
imitatrices	f	p	1
immanence	f	s	0
immanences	f	p	0
immanentisme	m	s	0
immanentismes	m	p	0
immatriculation	f	s	0
immatriculations	f	p	0
immaturation	f	s	0
immaturations	f	p	0
immaturité	f	s	0
immaturités	f	p	0
immatérialisation	f	s	0
immatérialisations	f	p	0
immatérialisme	m	s	0
immatérialismes	m	p	0
immatérialité	f	s	0
immatérialités	f	p	0
immatériel	m	s	1
immatérielle	f	s	1
immatérielles	f	p	1
immatériels	m	p	1
immensité	f	s	0
immensités	f	p	0
immersion	f	s	0
immersions	f	p	0
immeuble	m	s	1
immeubles	m	p	1
immigrant	m	s	1
immigrante	f	s	1
immigrantes	f	p	1
immigrants	m	p	1
immigration	f	s	0
immigrations	f	p	0
immigré	m	s	1
immigrés	m	p	1
imminence	f	s	0
imminences	f	p	0
immixtion	f	s	0
immixtions	f	p	0
immobilier	m	s	1
immobiliers	m	p	1
immobilisation	f	s	0
immobilisations	f	p	0
immobilisme	m	s	0
immobilismes	m	p	0
immobilité	f	s	0
immobilités	f	p	0
immodestie	f	s	0
immodesties	f	p	0
immolation	f	s	0
immolations	f	p	0
immondice	f	s	0
immondices	f	p	0
immoralisme	m	s	0
immoralismes	m	p	0
immoralité	f	s	0
immoralités	f	p	0
immortalisation	f	s	0
immortalisations	f	p	0
immortalité	f	s	0
immortalités	f	p	0
immortel	m	s	1
immortelle	f	s	1
immortelles	f	p	1
immortels	m	p	1
immuabilité	f	s	0
immuabilités	f	p	0
immunisation	f	s	0
immunisations	f	p	0
immunité	f	s	0
immunités	f	p	0
immunochimie	f	s	0
immunochimies	f	p	0
immunodéficience	f	s	0
immunodéficiences	f	p	0
immunodépresseur	m	s	1
immunodépresseurs	m	p	0
immunodépression	f	s	0
immunodépressions	f	p	0
immunofluorescence	f	s	0
immunofluorescences	f	p	0
immunoglobuline	f	s	0
immunoglobulines	f	p	0
immunogénicité	f	s	0
immunogénicités	f	p	0
immunologie	f	s	0
immunologies	f	p	0
immunosuppresseur	m	s	1
immunosuppresseurs	m	p	0
immunosuppresseuse	f	s	0
immunosuppresseuses	f	p	0
immunosuppression	f	s	0
immunosuppressions	f	p	0
immunothérapie	f	s	0
immunothérapies	f	p	0
immutabilité	f	s	0
immutabilités	f	p	0
immédiat	m	s	1
immédiateté	f	s	0
immédiatetés	f	p	0
immédiatisation	f	s	0
immédiatisations	f	p	0
immédiats	m	p	1
impact	m	s	0
impactage	m	s	0
impactages	m	p	0
impactation	f	s	0
impactations	f	p	0
impaction	f	s	0
impactions	f	p	0
impacts	m	p	0
impair	m	s	1
impairs	m	p	1
impala	m	s	0
impalas	m	p	0
impaludation	f	s	0
impaludations	f	p	0
impaludé	m	s	1
impaludés	m	p	1
impanation	f	s	0
impanations	f	p	0
impanissure	f	s	0
impanissures	f	p	0
imparfait	m	s	1
imparfaits	m	p	1
imparisyllabique	m	s	1
imparisyllabiques	m	p	1
imparité	f	s	0
imparités	f	p	0
impartialité	f	s	0
impartialités	f	p	0
impartiaux	m	p	1
impartition	f	s	0
impartitions	f	p	0
impassabilité	f	s	0
impassabilités	f	p	0
impasse	f	s	0
impasses	f	p	0
impassibilité	f	s	0
impassibilités	f	p	0
impatience	f	s	0
impatiences	f	p	0
impatient	m	s	1
impatiente	f	s	1
impatientes	f	p	1
impatients	m	p	1
impatrié	m	s	0
impatriés	m	p	0
impatronisation	f	s	0
impatronisations	f	p	0
impayé	m	s	1
impayés	m	p	1
impeachment	m	s	0
impeachments	m	p	0
impeccabilité	f	s	0
impeccabilités	f	p	0
impedimenta	m	p	0
impedimento	m	s	0
impense	f	s	0
impenses	f	p	0
imper	m	s	0
imperceptibilité	f	s	0
imperceptibilités	f	p	0
imperfectif	m	s	1
imperfectifs	m	p	1
imperfection	f	s	0
imperfections	f	p	0
imperméabilisant	m	s	1
imperméabilisants	m	p	1
imperméabilisation	f	s	0
imperméabilisations	f	p	0
imperméabilité	f	s	0
imperméabilités	f	p	0
imperméable	m	s	1
imperméables	m	p	1
impers	m	p	0
impersonnalisation	f	s	0
impersonnalisations	f	p	0
impersonnalité	f	s	0
impersonnalités	f	p	0
impersonnel	m	s	1
impersonnels	m	p	1
impertinence	f	s	0
impertinences	f	p	0
impertinent	m	s	1
impertinente	f	s	1
impertinentes	f	p	1
impertinents	m	p	1
imperturbabilité	f	s	0
imperturbabilités	f	p	0
impesanteur	f	s	0
impesanteurs	f	p	0
impiété	f	s	0
impiétés	f	p	0
implacabilité	f	s	0
implacabilités	f	p	0
implant	m	s	0
implantation	f	s	0
implantations	f	p	0
implantologie	f	s	0
implantologies	f	p	0
implants	m	p	0
implication	f	s	0
implications	f	p	0
implicature	f	s	0
implicatures	f	p	0
impliquement	m	s	0
impliquements	m	p	0
imploration	f	s	0
implorations	f	p	0
implosion	f	s	0
implosions	f	p	0
implosée	f	s	0
implosées	f	p	0
impluvium	m	s	0
impluviums	m	p	0
implémentation	f	s	0
implémentations	f	p	0
impoli	m	s	1
impolie	f	s	1
impolies	f	p	1
impolis	m	p	1
impolitesse	f	s	0
impolitesses	f	p	0
impondérable	m	s	1
impondérables	m	p	1
impopularité	f	s	0
impopularités	f	p	0
import	m	s	0
import-export	m	s	0
importance	f	s	0
importances	f	p	0
important	m	s	1
importants	m	p	1
importateur	m	s	1
importateurs	m	p	1
importation	f	s	0
importations	f	p	0
importatrice	f	s	1
importatrices	f	p	1
imports	m	p	0
importun	m	s	1
importune	f	s	1
importunes	f	p	1
importunité	f	s	0
importunités	f	p	0
importuns	m	p	1
imposeur	m	s	0
imposeurs	m	p	0
imposition	f	s	0
impositions	f	p	0
impossibilité	f	s	0
impossibilités	f	p	0
impossible	m	s	1
impossibles	m	p	1
imposte	f	s	0
impostes	f	p	0
imposteur	m	s	0
imposteurs	m	p	0
imposture	f	s	0
impostures	f	p	0
imposé	m	s	1
imposée	f	s	1
imposées	f	p	1
imposés	m	p	1
impotence	f	s	0
impotences	f	p	0
impraticabilité	f	s	0
impraticabilités	f	p	0
impresarii	m	p	0
impresario	m	s	0
impresarios	m	p	0
imprescriptibilité	f	s	0
imprescriptibilités	f	p	0
impression	f	s	0
impressionnabilité	f	s	0
impressionnabilités	f	p	0
impressionnement	m	s	0
impressionnements	m	p	0
impressionnisme	m	s	0
impressionnismes	m	p	0
impressions	f	p	0
imprimabilité	f	s	0
imprimabilités	f	p	0
imprimage	m	s	0
imprimages	m	p	0
imprimante	f	s	1
imprimantes	f	p	1
imprimerie	f	s	0
imprimeries	f	p	0
imprimeur	m	s	0
imprimeurs	m	p	0
imprimé	m	s	1
imprimés	m	p	1
improbabilité	f	s	0
improbabilités	f	p	0
improbation	f	s	0
improbations	f	p	0
improductivité	f	s	0
improductivités	f	p	0
impromptu	m	s	1
impromptus	m	p	1
impropriété	f	s	0
impropriétés	f	p	0
improvisateur	m	s	0
improvisateurs	m	p	0
improvisation	f	s	0
improvisations	f	p	0
improvisatrice	f	s	0
improvisatrices	f	p	0
improviste	m	s	0
improvistes	m	p	0
imprudence	f	s	0
imprudences	f	p	0
imprudent	m	s	1
imprudente	f	s	1
imprudentes	f	p	1
imprudents	m	p	1
imprécateur	m	s	0
imprécateurs	m	p	0
imprécation	f	s	0
imprécations	f	p	0
imprécision	f	s	0
imprécisions	f	p	0
imprégnation	f	s	0
imprégnations	f	p	0
impréparation	f	s	0
impréparations	f	p	0
imprésario	m	s	0
imprésarios	m	p	0
imprévisibilité	f	s	0
imprévisibilités	f	p	0
imprévision	f	s	0
imprévisions	f	p	0
imprévoyance	f	s	0
imprévoyances	f	p	0
imprévoyant	m	s	1
imprévoyante	f	s	1
imprévoyantes	f	p	1
imprévoyants	m	p	1
impuberté	f	s	0
impubertés	f	p	0
impudence	f	s	0
impudences	f	p	0
impudeur	f	s	0
impudeurs	f	p	0
impudicité	f	s	0
impudicités	f	p	0
impuissance	f	s	0
impuissances	f	p	0
impulsif	m	s	1
impulsifs	m	p	1
impulsion	f	s	0
impulsions	f	p	0
impulsive	f	s	1
impulsives	f	p	1
impulsivité	f	s	0
impulsivités	f	p	0
impunité	f	s	0
impunités	f	p	0
impur	m	s	1
impure	f	s	1
impures	f	p	1
impureté	f	s	0
impuretés	f	p	0
impurs	m	p	1
imputation	f	s	0
imputations	f	p	0
impécuniosité	f	s	0
impécuniosités	f	p	0
impédance	f	s	0
impédances	f	p	0
impénitence	f	s	0
impénitences	f	p	0
impénitent	m	s	1
impénitente	f	s	1
impénitentes	f	p	1
impénitents	m	p	1
impénétrabilité	f	s	0
impénétrabilités	f	p	0
impératif	m	s	1
impératifs	m	p	1
impératrice	f	s	0
impératrices	f	p	0
impériale	f	s	1
impériales	f	p	1
impérialisation	f	s	0
impérialisations	f	p	0
impérialisme	m	s	0
impérialismes	m	p	0
impériaux	m	p	1
impéritie	f	s	0
impérities	f	p	0
impétiginisation	f	s	0
impétiginisations	f	p	0
impétigo	m	s	0
impétigos	m	p	0
impétrant	m	s	0
impétrante	f	s	0
impétrantes	f	p	0
impétrants	m	p	0
impétration	f	s	0
impétrations	f	p	0
impétuosité	f	s	0
impétuosités	f	p	0
impôt	m	s	0
impôts	m	p	0
in-folio	m	a	0
in-folios	m	p	0
in-octavo	m	a	0
in-octavos	m	p	0
in-quarto	m	a	0
in-quartos	m	p	0
inacceptation	f	s	0
inacceptations	f	p	0
inaccessibilité	f	s	0
inaccessibilités	f	p	0
inaccomplissement	m	s	0
inaccomplissements	m	p	0
inachèvement	m	s	0
inachèvements	m	p	0
inactif	m	s	1
inactifs	m	p	1
inaction	f	s	0
inactions	f	p	0
inactivation	f	s	0
inactivations	f	p	0
inactive	f	s	1
inactives	f	p	1
inactivité	f	s	0
inactivités	f	p	0
inactualité	f	s	0
inactualités	f	p	0
inadaptation	f	s	0
inadaptations	f	p	0
inadmissibilité	f	s	0
inadmissibilités	f	p	0
inadvertance	f	s	0
inadvertances	f	p	0
inadéquation	f	s	0
inadéquations	f	p	0
inaliénabilité	f	s	0
inaliénabilités	f	p	0
inaliénation	f	s	0
inaliénations	f	p	0
inalpage	m	s	0
inalpages	m	p	0
inaltérabilité	f	s	0
inaltérabilités	f	p	0
inamovibilité	f	s	0
inamovibilités	f	p	0
inanition	f	s	0
inanitions	f	p	0
inanité	f	s	0
inanités	f	p	0
inapplicabilité	f	s	0
inapplicabilités	f	p	0
inapplication	f	s	0
inapplications	f	p	0
inaptitude	f	s	0
inaptitudes	f	p	0
inarticulation	f	s	0
inarticulations	f	p	0
inattention	f	s	0
inattentions	f	p	0
inauguration	f	s	0
inaugurations	f	p	0
inauthenticité	f	s	0
inauthenticités	f	p	0
incandescence	f	s	0
incandescences	f	p	0
incantation	f	s	0
incantations	f	p	0
incapacitant	m	s	1
incapacitants	m	p	1
incapacité	f	s	0
incapacités	f	p	0
incarcération	f	s	0
incarcérations	f	p	0
incardination	f	s	0
incardinations	f	p	0
incarnat	m	p	1
incarnation	f	s	0
incarnations	f	p	0
incartade	f	s	0
incartades	f	p	0
incendie	m	s	0
incendies	m	p	0
incendié	m	s	1
incendiée	f	s	1
incendiées	f	p	1
incendiés	m	p	1
incentive	f	s	0
incentives	f	p	0
incertitude	f	s	0
incertitudes	f	p	0
incessibilité	f	s	0
incessibilités	f	p	0
inceste	m	s	0
incestes	m	p	0
incestueuse	f	s	1
incestueuses	f	p	1
inchoatif	m	s	1
inchoatifs	m	p	1
incidence	f	s	0
incidences	f	p	0
incident	m	s	1
incidente	f	s	1
incidentes	f	p	1
incidents	m	p	1
incinérateur	m	s	0
incinérateurs	m	p	0
incinération	f	s	0
incinérations	f	p	0
incirconcision	f	s	0
incirconcisions	f	p	0
incise	f	s	1
incises	f	p	1
incision	f	s	0
incisions	f	p	0
incisive	f	s	1
incisives	f	p	1
incisure	f	s	0
incisures	f	p	0
incitateur	m	s	0
incitateurs	m	p	0
incitation	f	s	0
incitations	f	p	0
incitatrice	f	s	0
incitatrices	f	p	0
incivilité	f	s	0
incivilités	f	p	0
incivisme	m	s	0
incivismes	m	p	0
inclinaison	f	s	0
inclinaisons	f	p	0
inclination	f	s	0
inclinations	f	p	0
inclusion	f	s	0
inclusions	f	p	0
inclémence	f	s	0
inclémences	f	p	0
incoercibilité	f	s	0
incoercibilités	f	p	0
incognito	m	s	0
incognitos	m	p	0
incohérence	f	s	0
incohérences	f	p	0
incombustibilité	f	s	0
incombustibilités	f	p	0
incommensurabilité	f	s	0
incommensurabilités	f	p	0
incommodation	f	s	0
incommodations	f	p	0
incommodité	f	s	0
incommodités	f	p	0
incommunicabilité	f	s	0
incommunicabilités	f	p	0
incommutabilité	f	s	0
incommutabilités	f	p	0
incompatibilité	f	s	0
incompatibilités	f	p	0
incomplétude	f	s	0
incomplétudes	f	p	0
incompréhensibilité	f	s	0
incompréhensibilités	f	p	0
incompréhension	f	s	0
incompréhensions	f	p	0
incompétence	f	s	0
incompétences	f	p	0
incompétent	m	s	1
incompétente	f	s	1
incompétentes	f	p	1
incompétents	m	p	1
inconditionnalité	f	s	0
inconditionnalités	f	p	0
inconduite	f	s	0
inconduites	f	p	0
inconfort	m	s	0
inconforts	m	p	0
incongruence	f	s	0
incongruences	f	p	0
incongruité	f	s	0
incongruités	f	p	0
inconnaissance	f	s	0
inconnaissances	f	p	0
inconnu	m	s	1
inconnue	f	s	1
inconnues	f	p	1
inconnus	m	p	1
inconscience	f	s	0
inconsciences	f	p	0
inconscient	m	s	1
inconscients	m	p	1
inconsistance	f	s	0
inconsistances	f	p	0
inconstance	f	s	0
inconstances	f	p	0
inconstitutionnalité	f	s	0
inconstitutionnalités	f	p	0
inconstructibilité	f	s	0
inconstructibilités	f	p	0
inconséquence	f	s	0
inconséquences	f	p	0
incontestabilité	f	s	0
incontestabilités	f	p	0
incontinence	f	s	0
incontinences	f	p	0
inconvenance	f	s	0
inconvenances	f	p	0
inconvénient	m	s	0
inconvénients	m	p	0
incoordination	f	s	0
incoordinations	f	p	0
incorporation	f	s	0
incorporations	f	p	0
incorporé	m	s	1
incorporés	m	p	1
incorrection	f	s	0
incorrections	f	p	0
incorruptibilité	f	s	0
incorruptibilités	f	p	0
incrimination	f	s	0
incriminations	f	p	0
incroyance	f	s	0
incroyances	f	p	0
incroyant	m	s	1
incroyante	f	s	1
incroyantes	f	p	1
incroyants	m	p	1
incrustation	f	s	0
incrustations	f	p	0
incrustement	m	s	0
incrustements	m	p	0
incrusteur	m	s	0
incrusteurs	m	p	0
incrédulité	f	s	0
incrédulités	f	p	0
incrément	m	s	0
incrémentation	f	s	0
incrémentations	f	p	0
incréments	m	p	0
incubateur	m	s	1
incubateurs	m	p	1
incubation	f	s	0
incubations	f	p	0
incube	m	s	0
incubes	m	p	0
inculcation	f	s	0
inculcations	f	p	0
inculpation	f	s	0
inculpations	f	p	0
inculpé	m	s	1
inculpée	f	s	1
inculpées	f	p	1
inculpés	m	p	1
inculture	f	s	0
incultures	f	p	0
incunable	m	s	1
incunables	m	p	1
incurie	f	s	0
incuries	f	p	0
incuriosité	f	s	0
incuriosités	f	p	0
incursion	f	s	0
incursions	f	p	0
incurvation	f	s	0
incurvations	f	p	0
incuse	f	s	1
incuses	f	p	1
incération	f	s	0
incérations	f	p	0
inde	m	s	0
indemnisation	f	s	0
indemnisations	f	p	0
indemnité	f	s	0
indemnités	f	p	0
indentation	f	s	0
indentations	f	p	0
indes	m	p	0
indestructibilité	f	s	0
indestructibilités	f	p	0
indexage	m	s	0
indexages	m	p	0
indexation	f	s	0
indexations	f	p	0
indianisation	f	s	0
indianisations	f	p	0
indianisme	m	s	0
indianismes	m	p	0
indianologie	f	s	0
indianologies	f	p	0
indic	m	s	0
indican	m	s	0
indicans	m	p	0
indicanurie	f	s	0
indicanuries	f	p	0
indicateur	m	s	1
indicateurs	m	p	1
indicatif	m	s	1
indicatifs	m	p	1
indication	f	s	0
indications	f	p	0
indicatrice	f	s	1
indicatrices	f	p	1
indice	m	s	0
indices	m	p	0
indics	m	p	0
indiction	f	s	0
indictions	f	p	0
indien	m	s	1
indienne	f	s	1
indiennes	f	p	1
indiens	m	p	1
indifférence	f	s	0
indifférences	f	p	0
indifférenciation	f	s	0
indifférenciations	f	p	0
indigence	f	s	0
indigences	f	p	0
indigent	m	s	1
indigente	f	s	1
indigentes	f	p	1
indigents	m	p	1
indigestion	f	s	0
indigestions	f	p	0
indignation	f	s	0
indignations	f	p	0
indignité	f	s	0
indignités	f	p	0
indigo	m	s	1
indigos	m	p	0
indigotier	m	s	1
indigotiers	m	p	1
indigotine	f	s	0
indigotines	f	p	0
indigénat	m	s	0
indigénats	m	p	0
indigénisme	m	s	0
indigénismes	m	p	0
indiscipline	f	s	0
indisciplines	f	p	0
indiscrétion	f	s	0
indiscrétions	f	p	0
indisponibilité	f	s	0
indisponibilités	f	p	0
indisposition	f	s	0
indispositions	f	p	0
indissolubilité	f	s	0
indissolubilités	f	p	0
indium	m	s	0
indiums	m	p	0
individu	m	s	0
individualisation	f	s	0
individualisations	f	p	0
individualisme	m	s	0
individualismes	m	p	0
individualité	f	s	0
individualités	f	p	0
individuation	f	s	0
individuations	f	p	0
individuel	m	s	1
individuelle	f	s	1
individuelles	f	p	1
individuels	m	p	1
individus	m	p	0
indivisibilité	f	s	0
indivisibilités	f	p	0
indivision	f	s	0
indivisions	f	p	0
indiçage	m	s	0
indiçages	m	p	0
indochinoise	f	s	1
indochinoises	f	p	1
indocilité	f	s	0
indocilités	f	p	0
indole	m	s	0
indolence	f	s	0
indolences	f	p	0
indoles	m	p	0
indonésien	m	s	1
indonésienne	f	s	1
indonésiennes	f	p	1
indonésiens	m	p	1
inducteur	m	s	1
inducteurs	m	p	1
induction	f	s	0
inductions	f	p	0
induit	m	s	1
induits	m	p	1
indulgence	f	s	0
indulgences	f	p	0
indulgent	m	s	1
indulgents	m	p	1
induline	f	s	0
indulines	f	p	0
indult	m	s	0
indults	m	p	0
induration	f	s	0
indurations	f	p	0
indusie	f	s	0
indusies	f	p	0
industrialisation	f	s	0
